sw,op,arch,func,file_name,response
openssl-101u,O3,x86,gost_cipher_cleanup,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_cleanup@081da1a0.c,The function takes an integer parameter and destroys a GOST cipher context by calling the `gost_destroy` function with an argument that is a pointer to the context. It then sets a value at a specific address to zero and returns 1. The purpose of setting the value to zero is unclear.
openssl-101u,O3,x86,gost_cipher_ctl,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_ctl@081da6f0.c,"The function takes four parameters: two integers, an undefined value, and a pointer to an undefined value. If the second parameter is equal to 6, it generates random bytes and stores them in the memory pointed to by the fourth parameter. If the generation is successful, it returns 1. If the second parameter is equal to 7, it sets the value pointed to by the fourth parameter to 0x32a and returns 1. If the second parameter is anything else, it logs an error and returns -1."
openssl-101u,O3,x86,gost_cipher_do_cnt,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_do_cnt@081da310.c,"The `gost_cipher_do_cnt` function is a component of the GOST block cipher algorithm used to encrypt/decrypt data in CTR mode. It takes four arguments: a pointer to the GOST context structure, input and output data buffers, and the length of the input data. The function XORs any pending data with the first byte(s) of the input data and writes the result to the output buffer. If the pending data is insufficient, the function returns. Otherwise, a new block of counter values is generated."
openssl-101u,O3,x86,gost_cipher_init,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_init@081db320.c,"The function `gost_cipher_init` initializes the GOST cipher context `param_1` with the specified key size `param_2` and initialization vector `param_3`. It checks if the context's `app_data` field is null and retrieves the GOST engine parameter from the system. It determines the GOST cipher to use and initializes the `cipher_data` field of the context with the cipher's OID, a null initialization vector, and the cipher's key size. It also initializes the GOST engine with the cipher's OID. If no parameter is found, it defaults to the first cipher in the `gost_cipher_list`. If a parameter is found, it converts it to an object identifier (OID) using `OBJ_txt2nid` and searches the `gost_cipher_list` for a matching OID. If no matching OID is found, an error is returned."
openssl-101u,O3,x86,GOST_CIPHER_PARAMS_new,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@081d9f00.c,The function creates a new instance of GOST_CIPHER_PARAMS using ASN1_item_new and returns it.
openssl-101u,O3,x86,gost_imit_final,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_final@081dafc0.c,"The function `gost_imit_final` takes two parameters, an integer `param_1` and an undefined integer `param_2`. It retrieves two integer values from memory (`iVar1` and `iVar2`) based on the value of `param_1`. If `iVar2` is 0, it calls `ERR_GOST_error` and jumps to the end of the function. Otherwise, it checks if another integer value in memory (`*(int *)(iVar1 + 0x1030)`) is 0. If it is, it checks if another integer value in memory (`*(int *)(iVar1 + 0x1038)`) is not 0. If it is not 0, it creates two local undefined integers (`local_28` and `local_24`) and calls the function `gost_imit_update` with `param_1` and the addresses of these local integers, and then jumps to `LAB_081db05`."
openssl-101u,O3,x86,gost_imit_init_cpa,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_init_cpa@081da680.c,The function initializes variables at different memory offsets to zero and sets one variable to 1 using an integer parameter. It then calls another function with two parameters and returns 1.
openssl-101u,O3,x86,GOST_KEY_PARAMS_new,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_PARAMS_new@081d9e80.c,The function creates a new instance of the GOST_KEY_PARAMS data structure using the ASN1_item_new() function from the OpenSSL library. It does not take any arguments and simply returns after creating the instance.
openssl-101u,O3,x86,GOST_KEY_TRANSPORT_free,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@081d9d20.c,The function GOST_KEY_TRANSPORT_free() frees the memory allocated to an ASN1_VALUE pointer using the ASN1_item_free() function. The function uses the GOST_KEY_TRANSPORT_it ASN1_ITEM structure and returns without any value.
openssl-101u,O3,x86,gost_param_free,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_param_free@081db560.c,"The ""gost_param_free"" function frees the memory allocated for the ""gost_params"" variable using the ""CRYPTO_free"" function. If ""gost_params"" is not equal to null (0x0), then it is freed and set to null. The function does not return anything."
openssl-101u,O3,x86,hash_step,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hash_step@081db6d0.c,"The first function takes in a 32-bit integer, two pointers to 32-bit unsigned integers, and performs bitwise operations and XORs on local variables before calling the `gost_enc_with_key` function.

The second function takes in three pointers to 256-bit blocks of data, performs a series of bitwise operations, and calls the GOST encryption function twice before performing more bitwise operations.

The third function takes in a 32-byte key, plaintext block, and buffer, performs bitwise operations, calls the `gost_enc_with_key` function, and performs XOR operations in a specific order before setting the encrypted block.

The fourth function takes in an integer array and value, adds the value to each element in the array, tracks the minimum and maximum values, and sets values in the array before returning 1 or triggering a stack check failure."
openssl-101u,O3,x86,hwcrhk_init,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hwcrhk_init@081a16a0.c,"This function initializes the hardware crypto hook library by loading and binding its functions. It checks if mutex callbacks are enabled and sets the appropriate function pointers if necessary. It returns 1 if successful and 0 if not, setting an error code if necessary. If the library was loaded, it frees it before returning."
openssl-101u,O3,x86,i2d_GOST_KEY_AGREEMENT_INFO,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9de0.c,The function encodes an ASN1_VALUE structure into a DER format using an ASN1_ITEM structure of type GOST_KEY_AGREEMENT_INFO and stores the encoded data in a uchar array pointed to by a double pointer. It takes in two parameters: a pointer to the ASN1_VALUE structure and a double pointer to the uchar array. The function does not return any value.
openssl-101u,O3,x86,i2d_GOST_KEY_TRANSPORT,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@081d9ce0.c,"The function converts an ASN1_VALUE structure into a binary format using the ASN1_item_i2d() function, with the ASN1_ITEM structure GOST_KEY_TRANSPORT_it. It takes two parameters: param_1, a pointer to the ASN1_VALUE structure, and param_2, a pointer to a pointer to an unsigned char buffer. The function returns without any value."
openssl-101u,O3,x86,load_pkcs12.constprop.4,./data/decomp/openssl-101u_x86_gcc_O3_extraction/load_pkcs12.constprop.4@0807a4c0.c,"The `load_pkcs12_constprop_4` function loads a PKCS12 file from two BIO objects, a string, a function pointer, and two pointers to EVP_PKEY and X509 structs. It verifies the MAC of the PKCS12 file using an empty password, and if it fails, it tries to obtain a password using the function pointer `param_1`. If the password callback fails, the function returns 0. If the password is obtained successfully, it verifies the MAC again using the obtained password. If the MAC verification is successful, the function continues. If it fails, the function returns 0."
openssl-101u,O3,x86,MOD_EXP_CTIME_COPY_FROM_PREBUF,./data/decomp/openssl-101u_x86_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,"The function takes in a BIGNUM pointer, an integer, a uint pointer, another integer, and another integer as parameters. It first checks if the size of the BIGNUM is less than the second integer and expands it if necessary. It then performs a bitwise copy operation from the uint pointer to the BIGNUM data field based on the values of the input integers. If the second integer is less than 4, the function copies the uint values directly to the BIGNUM data field. If the second integer is greater than or equal to 4, the function performs a more complex bitwise copy operation based on the value of the second integer. The function returns 1 if the operation is successful and 0 otherwise."
openssl-101u,O3,x86,padlock_init,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_init@081a8550.c,"The ""padlock_init"" function checks if either ""padlock_use_rng"" or ""padlock_use_ace"" is not equal to zero and returns true if initialization was successful, otherwise false."
