g0_sw,g0_op,g0_arch,g0_func,g0_filename,g1_sw,g1_op,g1_arch,g1_func,g1_filename,ground_truth
openssl-101u,O3,x86,55,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_copy_gost94@081d82c0.c,openssl-101f,O1,arm,40,./data/decomp/openssl-101f_arm_gcc_O1_extraction/encode_gost_algor_params@0011a494.c,0
openssl-101u,O3,x86,56,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_print_gost01@081d86e0.c,openssl-101f,O0,mips,6,./data/decomp/openssl-101f_mips_gcc_O0_extraction/BN_GF2m_add@00624434.c,0
openssl-101u,O3,x86,57,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_print_gost94@081d8750.c,openssl-101u,O2,arm,57,./data/decomp/openssl-101u_arm_gcc_O2_extraction/param_print_gost94@00119970.c,1
openssl-101u,O3,x86,58,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pkey_ctrl_gost@081d90e0.c,openssl-101u,O2,mips,58,./data/decomp/openssl-101u_mips_gcc_O2_extraction/pkey_ctrl_gost@0061acd8.c,1
openssl-101u,O3,x86,88,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pkey_free_gost94@081d86c0.c,openssl-101u,O2,x86,88,./data/decomp/openssl-101u_x86_gcc_O2_extraction/pkey_free_gost94@081d86c0.c,1
openssl-101u,O3,x86,59,./data/decomp/openssl-101u_x86_gcc_O3_extraction/priv_encode_gost@081d9420.c,openssl-101u,O1,mips,59,./data/decomp/openssl-101u_mips_gcc_O1_extraction/priv_encode_gost@0061b118.c,1
openssl-101u,O3,x86,60,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_encode_gost94@081d92d0.c,openssl-101f,O2,arm,60,./data/decomp/openssl-101f_arm_gcc_O2_extraction/pub_encode_gost94@0011a7fc.c,1
openssl-101u,O3,x86,57,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_print_gost94@081d8750.c,openssl-101u,O2,arm,36,./data/decomp/openssl-101u_arm_gcc_O2_extraction/ec_GFp_simple_point_copy@00122004.c,0
openssl-101u,O3,x86,58,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pkey_ctrl_gost@081d90e0.c,openssl-101u,O2,arm,48,./data/decomp/openssl-101u_arm_gcc_O2_extraction/GOST_KEY_PARAMS_new@00119e84.c,0
openssl-101u,O3,x86,88,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pkey_free_gost94@081d86c0.c,openssl-101u,O0,mips,85,./data/decomp/openssl-101u_mips_gcc_O0_extraction/load_pkcs12.constprop.4@00459d08.c,0
openssl-101u,O3,x86,59,./data/decomp/openssl-101u_x86_gcc_O3_extraction/priv_encode_gost@081d9420.c,openssl-101u,O3,arm,13,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_sqr@0011e9bc.c,0
openssl-101u,O3,x86,60,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_encode_gost94@081d92d0.c,openssl-101f,O1,mips,24,./data/decomp/openssl-101f_mips_gcc_O1_extraction/dlfcn_globallookup@00629a60.c,0
openssl-101u,O3,x86,61,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_print_gost94@081d8840.c,openssl-101f,O2,x86,61,./data/decomp/openssl-101f_x86_gcc_O2_extraction/pub_print_gost94@081d86a0.c,1
openssl-101u,O3,x86,62,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@081e3950.c,openssl-101u,O2,arm,62,./data/decomp/openssl-101u_arm_gcc_O2_extraction/RSA_padding_add_PKCS1_PSS@00120050.c,1
openssl-101u,O3,x86,63,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_verify_PKCS1_PSS@081e3030.c,openssl-101u,O2,arm,63,./data/decomp/openssl-101u_arm_gcc_O2_extraction/RSA_verify_PKCS1_PSS@0011f9dc.c,1
openssl-101u,O3,x86,64,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sha_block_data_order@081dcdc0.c,openssl-101u,O2,x86,64,./data/decomp/openssl-101u_x86_gcc_O2_extraction/sha_block_data_order@081dcdc0.c,1
openssl-101u,O3,x86,65,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SHA_Final@081de090.c,openssl-101u,O2,x86,65,./data/decomp/openssl-101u_x86_gcc_O2_extraction/SHA_Final@081de090.c,1
openssl-101u,O3,x86,61,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_print_gost94@081d8840.c,openssl-101f,O1,arm,48,./data/decomp/openssl-101f_arm_gcc_O1_extraction/GOST_KEY_PARAMS_new@0011b1f4.c,0
openssl-101u,O3,x86,62,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@081e3950.c,openssl-101u,O1,mips,30,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_simple_group_clear_finish@0062d184.c,0
openssl-101u,O3,x86,63,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_verify_PKCS1_PSS@081e3030.c,openssl-101u,O3,mips,3,./data/decomp/openssl-101u_mips_gcc_O3_extraction/asn1_bio_write@0062ab7c.c,0
openssl-101u,O3,x86,64,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sha_block_data_order@081dcdc0.c,openssl-101f,O1,x86,31,./data/decomp/openssl-101f_x86_gcc_O1_extraction/ec_GFp_simple_group_copy@081e8280.c,0
openssl-101u,O3,x86,65,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SHA_Final@081de090.c,openssl-101f,O2,arm,23,./data/decomp/openssl-101f_arm_gcc_O2_extraction/dlfcn_bind_var@00121b3c.c,0
openssl-101u,O3,x86,98,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c,openssl-101u,O1,x86,98,./data/decomp/openssl-101u_x86_gcc_O1_extraction/srp_verify_server_param@080cee70.c,1
openssl-101u,O3,x86,99,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSLv23_method@080a84e0.c,openssl-101u,O3,mips,99,./data/decomp/openssl-101u_mips_gcc_O3_extraction/SSLv23_method@0048f230.c,1
openssl-101u,O3,x86,89,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSL_SESSION_free.part.2@080c3230.c,openssl-101f,O0,x86,89,./data/decomp/openssl-101f_x86_gcc_O0_extraction/SSL_SESSION_free.part.2@080c59a0.c,1
openssl-101u,O3,x86,66,./data/decomp/openssl-101u_x86_gcc_O3_extraction/start_hash@081dc670.c,openssl-101f,O1,arm,66,./data/decomp/openssl-101f_arm_gcc_O1_extraction/start_hash@0011cbf0.c,1
openssl-101u,O3,x86,90,./data/decomp/openssl-101u_x86_gcc_O3_extraction/surewarehk_finish@081a36a0.c,openssl-101u,O1,mips,90,./data/decomp/openssl-101u_mips_gcc_O1_extraction/surewarehk_finish@005d5b74.c,1
openssl-101u,O3,x86,98,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c,openssl-101f,O1,mips,12,./data/decomp/openssl-101f_mips_gcc_O1_extraction/BN_GF2m_mod_mul_arr@00624b58.c,0
openssl-101u,O3,x86,99,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSLv23_method@080a84e0.c,openssl-101u,O2,arm,49,./data/decomp/openssl-101u_arm_gcc_O2_extraction/GOST_KEY_TRANSPORT_free@00119e00.c,0
openssl-101u,O3,x86,89,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSL_SESSION_free.part.2@080c3230.c,openssl-101f,O0,arm,57,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost94@0011ace0.c,0
openssl-101u,O3,x86,66,./data/decomp/openssl-101u_x86_gcc_O3_extraction/start_hash@081dc670.c,openssl-101f,O1,x86,26,./data/decomp/openssl-101f_x86_gcc_O1_extraction/ec_GFp_mont_field_sqr@081e2810.c,0
openssl-101u,O3,x86,90,./data/decomp/openssl-101u_x86_gcc_O3_extraction/surewarehk_finish@081a36a0.c,openssl-101u,O2,mips,51,./data/decomp/openssl-101u_mips_gcc_O2_extraction/hash_step@0061e560.c,0
openssl-101u,O3,x86,91,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sv_body@08068440.c,openssl-101u,O3,mips,91,./data/decomp/openssl-101u_mips_gcc_O3_extraction/sv_body@00443438.c,1
openssl-101u,O3,x86,100,./data/decomp/openssl-101u_x86_gcc_O3_extraction/TLSv1_method@080aa220.c,openssl-101u,O1,arm,100,./data/decomp/openssl-101u_arm_gcc_O1_extraction/TLSv1_method@000525b8.c,1
openssl-101u,O3,x86,68,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__libc_csu_init@081ea170.c,openssl-101f,O1,arm,68,./data/decomp/openssl-101f_arm_gcc_O1_extraction/__libc_csu_init@00124c94.c,1
openssl-101u,O3,x86,70,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__udivdi3@081e9ee0.c,openssl-101u,O2,mips,70,./data/decomp/openssl-101u_mips_gcc_O2_extraction/__udivdi3@00630570.c,1
openssl-101u,O0,mips,72,./data/decomp/openssl-101u_mips_gcc_O0_extraction/aep_mod_exp.part.0@005ccd6c.c,openssl-101u,O2,mips,72,./data/decomp/openssl-101u_mips_gcc_O2_extraction/aep_mod_exp.part.0@005ccd6c.c,1
openssl-101u,O3,x86,91,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sv_body@08068440.c,openssl-101f,O0,x86,80,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_nist_group_set_curve@081e29c0.c,0
openssl-101u,O3,x86,100,./data/decomp/openssl-101u_x86_gcc_O3_extraction/TLSv1_method@080aa220.c,openssl-101u,O0,x86,48,./data/decomp/openssl-101u_x86_gcc_O0_extraction/GOST_KEY_PARAMS_new@081d9e80.c,0
openssl-101u,O3,x86,68,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__libc_csu_init@081ea170.c,openssl-101u,O2,arm,45,./data/decomp/openssl-101u_arm_gcc_O2_extraction/gost_cipher_init@0011acb0.c,0
openssl-101u,O3,x86,70,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__udivdi3@081e9ee0.c,openssl-101u,O3,mips,18,./data/decomp/openssl-101u_mips_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061c2f0.c,0
openssl-101u,O0,mips,72,./data/decomp/openssl-101u_mips_gcc_O0_extraction/aep_mod_exp.part.0@005ccd6c.c,openssl-101f,O1,mips,24,./data/decomp/openssl-101f_mips_gcc_O1_extraction/dlfcn_globallookup@00629a60.c,0
openssl-101u,O0,mips,0,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_callback_ctrl@0062a2f0.c,openssl-101u,O0,arm,0,./data/decomp/openssl-101u_arm_gcc_O0_extraction/asn1_bio_callback_ctrl@00120dd0.c,1
openssl-101u,O0,mips,1,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_ctrl@0062a3e4.c,openssl-101u,O2,arm,1,./data/decomp/openssl-101u_arm_gcc_O2_extraction/asn1_bio_ctrl@00120e04.c,1
openssl-101u,O0,mips,2,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_free@0062a314.c,openssl-101u,O2,x86,2,./data/decomp/openssl-101u_x86_gcc_O2_extraction/asn1_bio_free@081e50c0.c,1
openssl-101u,O0,mips,92,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_write.part.1@0062a7fc.c,openssl-101u,O2,mips,92,./data/decomp/openssl-101u_mips_gcc_O2_extraction/asn1_bio_write.part.1@0062a7fc.c,1
openssl-101u,O0,mips,3,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_write@0062ab7c.c,openssl-101u,O3,arm,3,./data/decomp/openssl-101u_arm_gcc_O3_extraction/asn1_bio_write@00120fac.c,1
openssl-101u,O0,mips,0,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_callback_ctrl@0062a2f0.c,openssl-101u,O3,x86,98,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c,0
openssl-101u,O0,mips,1,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_ctrl@0062a3e4.c,openssl-101u,O3,arm,58,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pkey_ctrl_gost@00119398.c,0
openssl-101u,O0,mips,2,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_free@0062a314.c,openssl-101f,O1,x86,19,./data/decomp/openssl-101f_x86_gcc_O1_extraction/d2i_GOST_KEY_PARAMS@081d9bf0.c,0
openssl-101u,O0,mips,92,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_write.part.1@0062a7fc.c,openssl-101u,O0,mips,26,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_mont_field_sqr@00627294.c,0
openssl-101u,O0,mips,3,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_write@0062ab7c.c,openssl-101u,O0,mips,47,./data/decomp/openssl-101u_mips_gcc_O0_extraction/gost_imit_init_cpa@0061cdfc.c,0
openssl-101u,O0,mips,4,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BIO_asn1_get_suffix@0062ada0.c,openssl-101u,O3,x86,4,./data/decomp/openssl-101u_x86_gcc_O3_extraction/BIO_asn1_get_suffix@081e5870.c,1
openssl-101u,O0,mips,5,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BIO_asn1_set_prefix@0062ac2c.c,openssl-101f,O2,x86,5,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BIO_asn1_set_prefix@081e5480.c,1
openssl-101u,O0,mips,73,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_get0_nist_prime_224@0062ae4c.c,openssl-101f,O2,mips,73,./data/decomp/openssl-101f_mips_gcc_O2_extraction/BN_get0_nist_prime_224@0062b7cc.c,1
openssl-101u,O0,mips,74,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_get0_nist_prime_384@0062ae64.c,openssl-101f,O0,x86,74,./data/decomp/openssl-101f_x86_gcc_O0_extraction/BN_get0_nist_prime_384@081e5610.c,1
openssl-101u,O0,mips,6,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_add@00623a34.c,openssl-101u,O3,mips,6,./data/decomp/openssl-101u_mips_gcc_O3_extraction/BN_GF2m_add@00623a34.c,1
openssl-101u,O0,mips,4,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BIO_asn1_get_suffix@0062ada0.c,openssl-101u,O1,mips,63,./data/decomp/openssl-101u_mips_gcc_O1_extraction/RSA_verify_PKCS1_PSS@00627a10.c,0
openssl-101u,O0,mips,5,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BIO_asn1_set_prefix@0062ac2c.c,openssl-101f,O3,arm,14,./data/decomp/openssl-101f_arm_gcc_O3_extraction/BN_GF2m_mod_sqrt@0012057c.c,0
openssl-101u,O0,mips,73,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_get0_nist_prime_224@0062ae4c.c,openssl-101u,O2,mips,0,./data/decomp/openssl-101u_mips_gcc_O2_extraction/asn1_bio_callback_ctrl@0062a2f0.c,0
openssl-101u,O0,mips,74,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_get0_nist_prime_384@0062ae64.c,openssl-101u,O1,x86,29,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_simple_group_check_discriminant@081e7990.c,0
openssl-101u,O0,mips,6,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_add@00623a34.c,openssl-101u,O1,x86,82,./data/decomp/openssl-101u_x86_gcc_O1_extraction/gost_cipher_do_cnt@081da310.c,0
openssl-101u,O0,mips,7,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod@00623cb4.c,openssl-101f,O0,x86,7,./data/decomp/openssl-101f_x86_gcc_O0_extraction/BN_GF2m_mod@081dfb70.c,1
openssl-101u,O0,mips,8,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_arr@00623bc0.c,openssl-101f,O2,mips,8,./data/decomp/openssl-101f_mips_gcc_O2_extraction/BN_GF2m_mod_arr@006245c0.c,1
openssl-101u,O0,mips,9,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_div@006258c4.c,openssl-101f,O2,arm,9,./data/decomp/openssl-101f_arm_gcc_O2_extraction/BN_GF2m_mod_div@001201f0.c,1
openssl-101u,O0,mips,10,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_div_arr@00625adc.c,openssl-101u,O3,arm,10,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_div_arr@0011efbc.c,1
openssl-101u,O0,mips,11,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_mul@00624cdc.c,openssl-101u,O1,mips,11,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_GF2m_mod_mul@00624cdc.c,1
openssl-101u,O0,mips,7,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod@00623cb4.c,openssl-101u,O0,mips,13,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqr@00624ed0.c,0
openssl-101u,O0,mips,8,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_arr@00623bc0.c,openssl-101u,O2,x86,77,./data/decomp/openssl-101u_x86_gcc_O2_extraction/dgram_ctrl@0811e8c0.c,0
openssl-101u,O0,mips,9,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_div@006258c4.c,openssl-101f,O1,mips,73,./data/decomp/openssl-101f_mips_gcc_O1_extraction/BN_get0_nist_prime_224@0062b7cc.c,0
openssl-101u,O0,mips,10,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_div_arr@00625adc.c,openssl-101f,O0,x86,39,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_simple_point_set_affine_coordinates@081e85e0.c,0
openssl-101u,O0,mips,11,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_mul@00624cdc.c,openssl-101u,O0,x86,43,./data/decomp/openssl-101u_x86_gcc_O0_extraction/gost_cipher_cleanup@081da1a0.c,0
openssl-101u,O0,mips,12,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_mul_arr@00624144.c,openssl-101u,O0,arm,12,./data/decomp/openssl-101u_arm_gcc_O0_extraction/BN_GF2m_mod_mul_arr@0011e778.c,1
openssl-101u,O0,mips,13,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqr@00624ed0.c,openssl-101f,O3,arm,13,./data/decomp/openssl-101f_arm_gcc_O3_extraction/BN_GF2m_mod_sqr@0011fd4c.c,1
openssl-101u,O0,mips,14,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqrt@006262f8.c,openssl-101f,O0,arm,14,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_sqrt@0012057c.c,1
openssl-101u,O0,mips,15,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqr_arr@00623ea0.c,openssl-101u,O2,x86,15,./data/decomp/openssl-101u_x86_gcc_O2_extraction/BN_GF2m_mod_sqr_arr@081dff80.c,1
openssl-101u,O0,mips,17,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_kronecker@00622900.c,openssl-101f,O1,arm,17,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_kronecker@0011ef30.c,1
openssl-101u,O0,mips,12,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_mul_arr@00624144.c,openssl-101f,O0,x86,88,./data/decomp/openssl-101f_x86_gcc_O0_extraction/pkey_free_gost94@081d8520.c,0
openssl-101u,O0,mips,13,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqr@00624ed0.c,openssl-101f,O1,mips,47,./data/decomp/openssl-101f_mips_gcc_O1_extraction/gost_imit_init_cpa@0061d7ec.c,0
openssl-101u,O0,mips,14,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqrt@006262f8.c,openssl-101f,O2,x86,2,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_free@081e4dd0.c,0
openssl-101u,O0,mips,15,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_sqr_arr@00623ea0.c,openssl-101f,O2,mips,35,./data/decomp/openssl-101f_mips_gcc_O2_extraction/EC_GFp_simple_method@00630f54.c,0
openssl-101u,O0,mips,17,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_kronecker@00622900.c,openssl-101u,O3,arm,40,./data/decomp/openssl-101u_arm_gcc_O3_extraction/encode_gost_algor_params@00119098.c,0
openssl-101u,O0,mips,75,./data/decomp/openssl-101u_mips_gcc_O0_extraction/by_dir_entry_free@00584cb0.c,openssl-101f,O3,x86,75,./data/decomp/openssl-101f_x86_gcc_O3_extraction/by_dir_entry_free@08168760.c,1
openssl-101u,O0,mips,76,./data/decomp/openssl-101u_mips_gcc_O0_extraction/cswift_rand_bytes@005cfaa0.c,openssl-101u,O3,x86,76,./data/decomp/openssl-101u_x86_gcc_O3_extraction/cswift_rand_bytes@0819edc0.c,1
openssl-101u,O0,mips,18,./data/decomp/openssl-101u_mips_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061c2f0.c,openssl-101f,O3,arm,18,./data/decomp/openssl-101f_arm_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0011b23c.c,1
openssl-101u,O0,mips,19,./data/decomp/openssl-101u_mips_gcc_O0_extraction/d2i_GOST_KEY_PARAMS@0061c230.c,openssl-101u,O1,mips,19,./data/decomp/openssl-101u_mips_gcc_O1_extraction/d2i_GOST_KEY_PARAMS@0061c230.c,1
openssl-101u,O0,mips,20,./data/decomp/openssl-101u_mips_gcc_O0_extraction/decode_gost_algor_params@00618f2c.c,openssl-101f,O2,mips,20,./data/decomp/openssl-101f_mips_gcc_O2_extraction/decode_gost_algor_params@00619aac.c,1
openssl-101u,O0,mips,75,./data/decomp/openssl-101u_mips_gcc_O0_extraction/by_dir_entry_free@00584cb0.c,openssl-101u,O3,mips,65,./data/decomp/openssl-101u_mips_gcc_O3_extraction/SHA_Final@006215dc.c,0
openssl-101u,O0,mips,76,./data/decomp/openssl-101u_mips_gcc_O0_extraction/cswift_rand_bytes@005cfaa0.c,openssl-101f,O3,arm,33,./data/decomp/openssl-101f_arm_gcc_O3_extraction/ec_GFp_simple_group_set_curve@0012335c.c,0
openssl-101u,O0,mips,18,./data/decomp/openssl-101u_mips_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061c2f0.c,openssl-101f,O0,x86,25,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_mont_field_encode@081e2870.c,0
openssl-101u,O0,mips,19,./data/decomp/openssl-101u_mips_gcc_O0_extraction/d2i_GOST_KEY_PARAMS@0061c230.c,openssl-101u,O2,arm,64,./data/decomp/openssl-101u_arm_gcc_O2_extraction/sha_block_data_order@0011bcf0.c,0
openssl-101u,O0,mips,20,./data/decomp/openssl-101u_mips_gcc_O0_extraction/decode_gost_algor_params@00618f2c.c,openssl-101u,O1,x86,47,./data/decomp/openssl-101u_x86_gcc_O1_extraction/gost_imit_init_cpa@081da680.c,0
openssl-101u,O0,mips,21,./data/decomp/openssl-101u_mips_gcc_O0_extraction/DES_xcbc_encrypt@00621820.c,openssl-101u,O2,arm,21,./data/decomp/openssl-101u_arm_gcc_O2_extraction/DES_xcbc_encrypt@0011d0fc.c,1
openssl-101u,O0,mips,77,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dgram_ctrl@00529e10.c,openssl-101u,O3,x86,77,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dgram_ctrl@0811e8c0.c,1
openssl-101u,O0,mips,22,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_bind_func@0062947c.c,openssl-101f,O0,arm,22,./data/decomp/openssl-101f_arm_gcc_O0_extraction/dlfcn_bind_func@00121a68.c,1
openssl-101u,O0,mips,23,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_bind_var@006295f0.c,openssl-101f,O3,arm,23,./data/decomp/openssl-101f_arm_gcc_O3_extraction/dlfcn_bind_var@00121b3c.c,1
openssl-101u,O0,mips,24,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_globallookup@00629030.c,openssl-101u,O1,x86,24,./data/decomp/openssl-101u_x86_gcc_O1_extraction/dlfcn_globallookup@081e4320.c,1
openssl-101u,O0,mips,21,./data/decomp/openssl-101u_mips_gcc_O0_extraction/DES_xcbc_encrypt@00621820.c,openssl-101u,O1,x86,76,./data/decomp/openssl-101u_x86_gcc_O1_extraction/cswift_rand_bytes@0819edc0.c,0
openssl-101u,O0,mips,77,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dgram_ctrl@00529e10.c,openssl-101u,O2,x86,14,./data/decomp/openssl-101u_x86_gcc_O2_extraction/BN_GF2m_mod_sqrt@081e1eb0.c,0
openssl-101u,O0,mips,22,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_bind_func@0062947c.c,openssl-101u,O1,mips,93,./data/decomp/openssl-101u_mips_gcc_O1_extraction/__do_global_ctors_aux@00630f10.c,0
openssl-101u,O0,mips,23,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_bind_var@006295f0.c,openssl-101u,O0,x86,78,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_nist_field_mul@081e2e50.c,0
openssl-101u,O0,mips,24,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dlfcn_globallookup@00629030.c,openssl-101f,O0,arm,28,./data/decomp/openssl-101f_arm_gcc_O0_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@00122b5c.c,0
openssl-101u,O0,mips,95,./data/decomp/openssl-101u_mips_gcc_O0_extraction/doapr_outch.constprop.0@00524768.c,openssl-101u,O0,x86,95,./data/decomp/openssl-101u_x86_gcc_O0_extraction/doapr_outch.constprop.0@0811a260.c,1
openssl-101u,O0,mips,96,./data/decomp/openssl-101u_mips_gcc_O0_extraction/dtls1_link_min_mtu@004a4df8.c,openssl-101u,O1,arm,96,./data/decomp/openssl-101u_arm_gcc_O1_extraction/dtls1_link_min_mtu@0005d398.c,1
openssl-101u,O0,mips,25,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_mont_field_encode@0062730c.c,openssl-101u,O1,x86,25,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_mont_field_encode@081e2b20.c,1
openssl-101u,O0,mips,26,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_mont_field_sqr@00627294.c,openssl-101u,O2,arm,26,./data/decomp/openssl-101u_arm_gcc_O2_extraction/ec_GFp_mont_field_sqr@0011f8e8.c,1
openssl-101u,O0,mips,27,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_mont_group_init@00626d80.c,openssl-101f,O2,x86,27,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_mont_group_init@081e2420.c,1
