src,f_name,succs,n_num,features,sw,op,arch,file_name
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,pub_encode_gost94,"[[7], [0, 7], [3, 4], [1, 6], [3], [1, 5], [5], [8, 9], [], []]",10,"[[2, 0, 3, 2, 1, 9, 0, 1], [2, 0, 4, 2, 3, 16, 2, 4], [4, 0, 9, 2, 3, 26, 3, 4], [8, 1, 7, 5, 6, 32, 1, 7], [1, 0, 8, 0, 1, 5, 0, 2], [2, 0, 6, 2, 0, 6, 0, 1], [0, 0, 6, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 3, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 6, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_encode_gost94@081d92d0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,pub_print_gost94,"[[], [0, 9], [5], [8, 2], [1], [4, 7], [8], [5, 6], [1], []]",10,"[[0, 0, 0, 0, 1, 1, 0, 1], [6, 0, 2, 3, 3, 17, 1, 4], [0, 1, 8, 0, 0, 3, 0, 1], [6, 0, 9, 3, 7, 42, 2, 8], [2, 0, 3, 2, 1, 6, 0, 2], [2, 0, 8, 2, 2, 12, 1, 3], [0, 0, 4, 0, 0, 1, 0, 0], [1, 0, 8, 1, 0, 4, 1, 1], [2, 0, 3, 2, 1, 5, 1, 1], [1, 0, 0, 1, 0, 6, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_print_gost94@081d8840.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,RSA_padding_add_PKCS1_PSS,"[[10, 3], [0, 28], [7], [2, 27], [16, 31], [16, 4], [13, 29], [21, 6], [21, 6], [19, 20], [7], [], [11, 37], [20], [24, 12], [20, 14], [25], [46], [17, 53], [1, 54], [12], [20, 15], [20], [20], [43, 39], [25, 26], [18], [8, 22], [50, 23], [48, 51], [36, 30], [30], [12], [12], [32, 43], [32, 34], [18, 38], [], [18, 47], [41, 42], [39], [42, 52], [45], [40, 42], [8, 22], [32, 33], [45], [49, 18], [32], [18], [3, 44], [32, 35], [18, 5], [46], [3, 44]]",55,"[[4, 0, 46, 3, 2, 13, 2, 3], [1, 0, 51, 0, 0, 2, 0, 1], [1, 0, 40, 0, 0, 1, 0, 0], [4, 0, 44, 2, 0, 7, 0, 1], [1, 0, 19, 0, 0, 4, 2, 1], [1, 0, 20, 0, 0, 12, 2, 1], [3, 1, 34, 2, 1, 8, 1, 2], [1, 0, 39, 2, 0, 6, 1, 1], [0, 0, 39, 0, 0, 2, 1, 1], [2, 0, 54, 2, 1, 20, 2, 2], [0, 0, 40, 0, 0, 2, 0, 1], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 2, 0, 0, 4, 1, 1], [6, 1, 4, 2, 1, 9, 0, 2], [2, 0, 28, 4, 1, 16, 2, 2], [3, 0, 30, 1, 1, 8, 1, 2], [0, 0, 12, 0, 0, 1, 1, 0], [2, 0, 7, 1, 0, 8, 1, 1], [0, 0, 9, 0, 0, 3, 1, 1], [1, 0, 53, 0, 0, 3, 0, 1], [0, 0, 3, 0, 0, 1, 1, 0], [4, 0, 31, 3, 2, 14, 1, 3], [6, 1, 4, 2, 1, 9, 0, 2], [6, 1, 4, 2, 1, 9, 0, 1], [0, 0, 27, 0, 0, 3, 2, 1], [1, 0, 12, 1, 0, 5, 1, 1], [0, 0, 10, 0, 0, 1, 0, 1], [1, 0, 41, 0, 0, 5, 0, 1], [0, 0, 48, 0, 0, 1, 0, 1], [2, 0, 31, 2, 1, 9, 1, 2], [1, 0, 15, 1, 0, 5, 1, 1], [2, 0, 15, 1, 0, 5, 1, 0], [2, 0, 3, 2, 1, 5, 0, 2], [0, 0, 3, 0, 0, 1, 0, 1], [3, 0, 27, 5, 1, 17, 1, 2], [4, 0, 28, 2, 1, 10, 1, 2], [0, 0, 13, 1, 0, 3, 0, 1], [1, 0, 0, 1, 0, 6, 0, 0], [0, 0, 12, 0, 0, 5, 1, 1], [3, 0, 24, 2, 1, 10, 1, 2], [0, 0, 25, 0, 0, 1, 0, 1], [2, 0, 23, 2, 2, 15, 1, 3], [0, 0, 6, 0, 0, 1, 1, 0], [2, 0, 26, 2, 1, 10, 1, 2], [0, 0, 41, 0, 0, 3, 0, 1], [0, 0, 5, 0, 0, 2, 1, 1], [2, 0, 6, 0, 0, 4, 0, 1], [0, 0, 11, 0, 0, 5, 1, 1], [0, 0, 4, 0, 0, 2, 1, 1], [0, 0, 10, 0, 0, 2, 1, 0], [4, 0, 46, 3, 2, 13, 2, 3], [4, 0, 29, 3, 2, 17, 2, 3], [1, 0, 21, 2, 0, 7, 2, 1], [0, 0, 7, 0, 0, 1, 0, 0], [4, 0, 46, 3, 2, 15, 2, 3]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@081e3950.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,RSA_verify_PKCS1_PSS,"[[2, 7], [0, 7], [32], [2, 37], [2, 5], [2, 6], [1, 2], [33, 2], [18, 10], [8], [8, 27], [11, 21], [11], [24, 41], [38, 23], [43, 14], [25, 27], [16], [16], [48, 19], [19], [47, 31], [41], [3, 22], [49, 35], [4, 36], [17, 28], [34], [9, 27], [41], [58, 29], [44, 47], [40], [32, 51], [32], [58, 30], [52, 4], [53, 47], [41], [], [57, 39], [40], [41], [41], [45, 47], [47], [20, 12], [50, 54], [47], [58], [26], [34], [34], [20, 46], [26], [56, 15], [15], [], [42, 55]]",59,"[[1, 0, 9, 2, 1, 11, 1, 2], [0, 0, 10, 0, 0, 2, 0, 1], [0, 0, 4, 0, 0, 2, 1, 1], [2, 0, 41, 2, 1, 10, 1, 2], [3, 0, 13, 2, 1, 8, 1, 2], [4, 0, 12, 2, 1, 8, 1, 2], [2, 0, 11, 2, 1, 8, 1, 2], [2, 0, 8, 1, 1, 9, 1, 2], [0, 0, 22, 0, 0, 4, 1, 1], [1, 0, 22, 1, 0, 4, 1, 1], [0, 0, 22, 0, 0, 3, 0, 1], [1, 0, 34, 1, 0, 5, 1, 1], [2, 0, 34, 1, 0, 7, 1, 0], [2, 0, 58, 2, 2, 23, 2, 3], [1, 0, 46, 0, 0, 2, 0, 1], [0, 0, 48, 0, 0, 4, 0, 1], [1, 0, 18, 0, 0, 2, 0, 1], [1, 0, 19, 0, 0, 2, 0, 1], [0, 0, 19, 0, 0, 1, 0, 0], [1, 0, 31, 1, 0, 5, 1, 1], [0, 0, 31, 0, 0, 3, 1, 0], [0, 0, 32, 0, 0, 3, 0, 1], [6, 1, 4, 2, 1, 9, 0, 2], [4, 1, 44, 4, 1, 15, 1, 2], [1, 0, 57, 0, 0, 3, 0, 1], [0, 0, 16, 0, 0, 3, 1, 1], [0, 0, 25, 0, 0, 2, 1, 1], [3, 1, 5, 1, 0, 5, 0, 1], [1, 0, 23, 0, 0, 3, 0, 1], [6, 1, 4, 2, 1, 9, 0, 2], [0, 0, 54, 0, 0, 1, 0, 1], [0, 0, 31, 0, 0, 5, 1, 1], [2, 0, 3, 2, 1, 5, 0, 2], [2, 0, 6, 1, 1, 9, 1, 2], [3, 0, 4, 1, 1, 5, 1, 1], [1, 0, 55, 0, 0, 2, 0, 1], [0, 0, 15, 1, 0, 4, 0, 1], [0, 0, 40, 0, 0, 3, 1, 1], [6, 1, 4, 2, 1, 8, 0, 1], [0, 0, 0, 0, 1, 1, 0, 1], [2, 0, 2, 2, 1, 8, 1, 2], [0, 0, 3, 0, 0, 1, 1, 0], [6, 1, 4, 2, 1, 9, 0, 2], [6, 1, 4, 2, 1, 9, 0, 2], [0, 0, 30, 0, 0, 5, 1, 1], [0, 0, 29, 0, 0, 2, 1, 0], [1, 0, 38, 0, 0, 4, 2, 1], [0, 0, 28, 0, 0, 3, 1, 1], [0, 0, 29, 0, 0, 1, 0, 1], [0, 0, 53, 0, 0, 2, 0, 1], [0, 0, 26, 0, 0, 1, 0, 0], [3, 1, 5, 1, 0, 5, 0, 1], [3, 1, 5, 1, 0, 4, 0, 0], [1, 0, 39, 0, 0, 11, 2, 1], [2, 0, 26, 1, 0, 8, 1, 1], [0, 0, 50, 0, 0, 3, 1, 1], [2, 0, 49, 2, 0, 2, 0, 0], [1, 0, 0, 1, 0, 6, 0, 0], [4, 0, 52, 3, 2, 15, 2, 3]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/RSA_verify_PKCS1_PSS@081e3030.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,sha_block_data_order,"[[0, 2], [0], []]",3,"[[162, 0, 2, 153, 0, 1416, 412, 1], [1, 0, 2, 1, 0, 19, 0, 0], [1, 0, 0, 1, 0, 6, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sha_block_data_order@081dcdc0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,SHA_Final,"[[3, 7], [0, 8], [7], [2, 7], [4, 6], [4], [7], [], [5, 7], [10, 11], [1], [1]]",12,"[[0, 0, 3, 0, 0, 2, 1, 1], [1, 0, 8, 1, 0, 3, 0, 0], [0, 0, 1, 0, 0, 3, 1, 1], [2, 0, 2, 0, 0, 3, 1, 1], [2, 0, 3, 1, 0, 4, 0, 0], [1, 0, 3, 0, 0, 2, 2, 0], [0, 0, 1, 0, 0, 1, 0, 1], [6, 0, 0, 2, 2, 36, 0, 2], [5, 0, 4, 2, 0, 9, 2, 0], [3, 0, 11, 1, 0, 11, 0, 1], [1, 0, 9, 1, 0, 2, 0, 0], [6, 0, 9, 4, 2, 16, 1, 3]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SHA_Final@081de090.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,srp_verify_server_param,"[[], [0], [0], [0], [10, 3], [3, 4], [1, 2], [8, 6], [1, 11], [2, 7], [9, 3], [2]]",12,"[[1, 0, 0, 1, 0, 3, 0, 0], [1, 0, 1, 0, 0, 2, 0, 1], [1, 0, 1, 0, 0, 4, 1, 1], [1, 0, 1, 0, 0, 3, 1, 0], [2, 0, 10, 2, 1, 7, 1, 1], [2, 0, 11, 2, 1, 9, 1, 2], [2, 0, 3, 2, 1, 7, 1, 2], [0, 0, 6, 0, 0, 3, 1, 1], [2, 0, 4, 2, 1, 7, 1, 2], [2, 0, 7, 2, 1, 6, 0, 2], [0, 0, 9, 0, 0, 4, 1, 1], [0, 0, 2, 0, 0, 2, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,SSLv23_method,[[]],1,"[[0, 1, 0, 0, 0, 2, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSLv23_method@080a84e0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,SSL_SESSION_free.part.2,"[[3], [0, 3], [6, 14], [2, 4], [2], [15], [5, 15], [16, 11], [9, 7], [7], [17], [17, 10], [8], [8, 12], [6], [20, 13], [11], [18, 19], [], [18], [13]]",21,"[[2, 0, 19, 2, 1, 4, 0, 1], [7, 0, 20, 3, 4, 30, 1, 5], [0, 0, 16, 0, 0, 3, 1, 1], [0, 0, 18, 0, 0, 3, 1, 1], [2, 0, 17, 2, 1, 4, 0, 1], [2, 0, 13, 2, 1, 4, 0, 1], [0, 0, 14, 0, 0, 3, 1, 1], [0, 0, 6, 0, 0, 3, 1, 1], [1, 0, 8, 0, 0, 4, 1, 1], [2, 0, 7, 2, 1, 4, 0, 1], [2, 0, 3, 2, 1, 4, 0, 1], [0, 0, 4, 0, 0, 3, 1, 1], [2, 0, 9, 2, 1, 4, 0, 1], [1, 0, 10, 0, 0, 4, 1, 1], [2, 0, 15, 2, 1, 4, 0, 1], [0, 0, 12, 0, 0, 3, 1, 1], [2, 0, 5, 2, 1, 4, 0, 1], [0, 0, 2, 0, 0, 3, 1, 1], [3, 0, 0, 2, 2, 9, 0, 2], [2, 0, 1, 2, 1, 4, 0, 1], [2, 0, 11, 2, 1, 4, 0, 1]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSL_SESSION_free.part.2@080c3230.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,start_hash,"[[0, 4], [0], [], [2, 3], [3], [1, 6], []]",7,"[[2, 0, 4, 1, 0, 4, 0, 0], [5, 0, 4, 2, 0, 9, 3, 0], [4, 0, 0, 0, 0, 6, 0, 0], [2, 0, 2, 1, 0, 4, 0, 0], [5, 0, 2, 2, 0, 9, 3, 0], [0, 0, 6, 0, 0, 5, 1, 1], [0, 0, 0, 0, 0, 3, 1, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/start_hash@081dc670.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,surewarehk_finish,"[[2, 3], [0, 10], [4], [2], [7], [4], [8], [8, 6], [], [11, 5], [9, 7], [5]]",12,"[[0, 0, 6, 0, 0, 3, 1, 1], [1, 0, 11, 1, 0, 5, 1, 1], [3, 1, 4, 1, 0, 5, 0, 1], [0, 0, 5, 0, 1, 2, 0, 1], [2, 0, 3, 1, 1, 6, 1, 2], [3, 1, 4, 1, 0, 4, 0, 0], [2, 0, 1, 2, 1, 4, 0, 1], [0, 0, 2, 0, 0, 3, 1, 1], [15, 0, 0, 1, 0, 18, 0, 0], [0, 0, 6, 0, 0, 3, 1, 1], [3, 0, 7, 2, 2, 8, 1, 3], [0, 0, 5, 0, 1, 3, 0, 2]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/surewarehk_finish@081a36a0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,sv_body,"[[120], [0, 2], [0, 124], [], [42, 3], [81, 21], [113, 5], [11, 12], [32, 7], [80, 19], [9, 85], [124, 12], [24], [20, 95], [44, 13], [120, 13], [4, 29], [16, 18], [16], [10], [120, 26], [17], [104], [104, 22], [120], [24], [37, 102], [35], [34, 27], [4], [29], [48, 41], [117, 31], [90], [33, 36], [40], [91, 35], [43, 110], [98, 37], [23], [23, 39], [48], [], [51], [120], [40], [50, 62], [121, 46], [124, 54], [30, 55], [121], [51, 63], [58, 28], [52, 45], [124], [65, 84], [69], [56, 71], [28], [60, 77], [64, 59], [68, 14], [61, 15], [60], [60, 77], [73, 74], [65, 67], [65], [14], [57, 123], [92, 69], [69], [99, 69], [75, 76], [73], [53, 78], [75], [106, 79], [53], [], [10], [17], [81], [81], [96, 66], [88, 86], [88, 97, 114, 105], [100, 125], [89, 87], [87], [17], [90], [122, 103], [120], [72, 112, 82, 93, 120], [70, 38], [66], [88], [102], [120], [120, 101], [70], [106], [17], [108, 109], [112], [107, 124], [126, 111], [118, 119], [108], [124, 126], [126, 6], [17], [8, 1], [82], [124], [25, 115], [25, 116], [120], [118], [70, 47], [62], [120, 83], [120, 94], [125], [10], [17, 127], [17]]",128,"[[6, 0, 94, 2, 2, 11, 0, 3], [1, 0, 94, 0, 0, 3, 0, 1], [1, 0, 94, 0, 0, 2, 0, 1], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 2, 0, 0, 4, 1, 1], [4, 0, 9, 2, 2, 9, 0, 3], [1, 0, 94, 0, 0, 2, 0, 1], [1, 0, 94, 0, 0, 3, 0, 1], [1, 0, 94, 0, 0, 2, 0, 1], [3, 0, 94, 2, 3, 16, 1, 4], [5, 0, 94, 4, 2, 14, 0, 3], [1, 0, 94, 0, 0, 2, 0, 1], [1, 0, 94, 1, 0, 2, 0, 0], [7, 0, 94, 6, 4, 26, 3, 5], [0, 0, 94, 0, 0, 2, 1, 1], [0, 0, 94, 0, 0, 2, 1, 1], [4, 0, 4, 2, 3, 14, 1, 4], [0, 0, 6, 0, 0, 2, 1, 1], [4, 0, 5, 2, 3, 12, 0, 3], [3, 0, 94, 2, 1, 7, 0, 2], [0, 0, 94, 0, 0, 2, 1, 1], [4, 0, 7, 2, 2, 10, 0, 3], [3, 1, 99, 2, 5, 21, 0, 6], [2, 0, 100, 2, 2, 11, 1, 3], [4, 0, 94, 2, 3, 10, 0, 4], [3, 0, 94, 1, 1, 7, 0, 2], [0, 0, 94, 0, 0, 3, 1, 1], [4, 0, 104, 1, 1, 6, 0, 1], [0, 0, 110, 0, 0, 3, 1, 1], [3, 0, 3, 2, 1, 5, 0, 1], [5, 0, 4, 2, 2, 12, 0, 3], [1, 0, 94, 0, 0, 2, 0, 1], [1, 0, 94, 0, 0, 2, 0, 1], [5, 0, 8, 1, 1, 9, 0, 2], [4, 0, 108, 1, 1, 8, 0, 2], [4, 0, 103, 1, 1, 7, 0, 2], [6, 0, 106, 1, 2, 13, 1, 3], [3, 0, 94, 2, 1, 8, 1, 2], [1, 0, 94, 0, 0, 4, 1, 1], [2, 0, 101, 2, 3, 12, 0, 4], [0, 0, 102, 0, 0, 3, 1, 1], [5, 0, 94, 3, 2, 10, 0, 2], [1, 0, 0, 1, 0, 6, 0, 0], [0, 0, 94, 0, 0, 5, 1, 0], [0, 0, 94, 0, 0, 1, 0, 1], [3, 0, 103, 2, 1, 6, 0, 1], [3, 0, 94, 1, 1, 10, 1, 2], [8, 0, 94, 4, 5, 33, 3, 6], [1, 0, 94, 0, 0, 2, 0, 1], [4, 1, 127, 2, 1, 16, 2, 2], [0, 0, 94, 0, 0, 1, 0, 1], [2, 0, 94, 2, 0, 7, 1, 1], [3, 0, 112, 2, 1, 9, 1, 2], [3, 0, 114, 2, 2, 8, 0, 3], [2, 0, 94, 2, 2, 8, 0, 3], [0, 0, 125, 0, 0, 4, 1, 1], [3, 0, 94, 2, 1, 7, 0, 1], [3, 0, 94, 2, 3, 16, 1, 4], [9, 0, 111, 1, 2, 17, 0, 3], [2, 0, 94, 1, 0, 3, 0, 1], [1, 0, 94, 0, 0, 4, 0, 1], [4, 0, 94, 1, 1, 8, 1, 2], [6, 0, 94, 3, 2, 15, 0, 3], [0, 0, 94, 0, 0, 3, 0, 1], [5, 0, 94, 3, 0, 7, 0, 1], [2, 0, 120, 2, 1, 8, 1, 2], [3, 0, 122, 2, 1, 9, 1, 1], [2, 0, 121, 2, 1, 5, 0, 2], [3, 0, 94, 2, 1, 5, 0, 1], [6, 0, 94, 4, 2, 14, 0, 3], [3, 0, 94, 2, 1, 6, 0, 2], [3, 0, 94, 2, 1, 7, 0, 2], [2, 0, 94, 2, 2, 9, 1, 3], [0, 0, 118, 0, 0, 3, 1, 1], [5, 1, 119, 2, 2, 12, 0, 3], [0, 0, 116, 0, 0, 2, 1, 1], [6, 1, 117, 2, 2, 14, 0, 3], [0, 0, 94, 0, 0, 2, 1, 1], [3, 0, 115, 3, 2, 9, 0, 2], [2, 2, 0, 0, 1, 5, 0, 1], [3, 0, 94, 2, 1, 6, 0, 2], [1, 0, 7, 0, 0, 1, 0, 0], [3, 0, 8, 2, 2, 9, 0, 3], [0, 0, 8, 0, 0, 2, 0, 0], [1, 0, 124, 0, 0, 4, 1, 1], [3, 0, 94, 2, 1, 7, 0, 2], [0, 0, 94, 0, 0, 1, 0, 1], [0, 0, 94, 0, 0, 2, 1, 1], [0, 0, 94, 0, 0, 2, 1, 1], [0, 0, 94, 2, 0, 2, 0, 0], [2, 0, 7, 1, 2, 7, 0, 3], [2, 0, 8, 1, 0, 2, 0, 0], [0, 0, 94, 0, 1, 4, 1, 2], [3, 0, 94, 2, 1, 6, 0, 2], [0, 0, 94, 0, 0, 1, 0, 1], [0, 0, 94, 0, 0, 2, 1, 1], [3, 0, 123, 2, 1, 6, 0, 2], [3, 0, 94, 2, 1, 5, 0, 1], [0, 0, 94, 0, 0, 1, 0, 0], [0, 0, 94, 0, 0, 1, 0, 1], [0, 0, 94, 0, 0, 4, 1, 1], [0, 0, 94, 0, 0, 1, 0, 1], [3, 0, 94, 2, 1, 6, 0, 1], [0, 0, 7, 0, 0, 2, 1, 1], [0, 0, 98, 0, 0, 3, 1, 1], [0, 0, 8, 0, 0, 1, 0, 0], [0, 0, 94, 0, 0, 3, 1, 1], [0, 0, 94, 0, 0, 2, 1, 1], [0, 0, 96, 0, 0, 3, 1, 1], [4, 1, 97, 2, 2, 11, 0, 3], [0, 0, 94, 0, 0, 3, 1, 1], [1, 0, 94, 0, 0, 3, 0, 1], [4, 0, 7, 2, 1, 7, 0, 2], [1, 0, 94, 0, 0, 2, 0, 1], [0, 0, 9, 0, 0, 1, 0, 0], [0, 0, 94, 0, 0, 1, 0, 0], [1, 0, 94, 0, 0, 2, 0, 1], [1, 0, 94, 0, 0, 3, 0, 1], [5, 0, 94, 4, 0, 13, 1, 0], [5, 1, 95, 2, 2, 12, 0, 3], [2, 0, 94, 2, 1, 7, 1, 2], [0, 0, 94, 0, 0, 1, 1, 0], [0, 0, 94, 0, 0, 1, 0, 1], [3, 0, 94, 2, 1, 7, 0, 2], [1, 0, 94, 0, 0, 2, 0, 0], [0, 0, 94, 1, 0, 3, 0, 0], [6, 0, 8, 2, 4, 22, 1, 5], [3, 0, 7, 2, 2, 9, 0, 3]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sv_body@08068440.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,TLSv1_method,[[]],1,"[[1, 0, 0, 0, 0, 2, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/TLSv1_method@080aa220.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,__libc_csu_init,"[[2], [0, 3], [2, 3], []]",4,"[[0, 0, 2, 0, 0, 2, 1, 0], [3, 0, 3, 3, 2, 15, 1, 3], [3, 0, 2, 3, 1, 9, 0, 2], [1, 0, 0, 1, 0, 6, 0, 0]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__libc_csu_init@081ea170.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_x86_gcc_O3.ida,__udivdi3,"[[1, 4], [10, 12], [13, 6], [2, 5], [8, 15], [13], [5, 13], [16], [9, 7], [7], [], [17, 14], [3, 11], [], [16, 17], [], [], [16]]",18,"[[1, 0, 17, 1, 0, 14, 1, 1], [0, 0, 11, 0, 0, 2, 0, 1], [0, 0, 3, 1, 0, 5, 0, 0], [1, 0, 4, 6, 0, 28, 2, 0], [0, 0, 5, 0, 0, 2, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0], [0, 0, 2, 0, 0, 2, 0, 1], [0, 0, 1, 2, 0, 8, 1, 0], [0, 0, 3, 0, 0, 3, 1, 1], [1, 0, 2, 1, 0, 4, 1, 0], [1, 0, 0, 1, 0, 10, 2, 0], [0, 0, 3, 0, 0, 2, 0, 0], [1, 0, 9, 0, 0, 3, 1, 1], [1, 0, 0, 1, 0, 9, 1, 0], [0, 0, 2, 0, 0, 3, 1, 1], [1, 0, 0, 2, 0, 12, 1, 0], [1, 0, 0, 1, 0, 8, 0, 0], [1, 0, 1, 0, 0, 2, 0, 1]]",openssl-101u,O3,x86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/__udivdi3@081e9ee0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_mips_gcc_O0.ida,aep_mod_exp.part.0,"[[18, 14], [0, 16], [11, 4], [2], [2, 6], [15], [5], [5], [15], [8, 19], [8], [12, 6], [6], [3], [3, 13], [20], [17, 7], [7], [19], [9, 10], [], [21]]",22,"[[1, 0, 16, 0, 1, 11, 0, 1], [4, 0, 20, 2, 1, 27, 0, 1], [1, 0, 8, 1, 0, 3, 0, 1], [12, 0, 8, 2, 2, 22, 0, 3], [1, 0, 8, 1, 0, 2, 0, 1], [0, 0, 2, 0, 1, 9, 0, 2], [4, 0, 3, 1, 1, 8, 0, 2], [4, 1, 3, 0, 1, 9, 0, 1], [5, 0, 2, 1, 1, 8, 0, 1], [1, 0, 6, 1, 0, 2, 0, 1], [5, 0, 3, 2, 0, 7, 0, 0], [2, 0, 5, 1, 1, 7, 0, 1], [3, 0, 4, 1, 0, 6, 0, 0], [0, 0, 9, 0, 1, 6, 0, 2], [1, 0, 10, 0, 0, 4, 0, 0], [0, 0, 1, 0, 0, 4, 0, 1], [1, 0, 5, 0, 0, 4, 0, 0], [0, 0, 4, 0, 1, 5, 0, 1], [8, 0, 6, 1, 1, 14, 0, 2], [1, 0, 6, 1, 0, 3, 0, 1], [1, 0, 0, 1, 0, 11, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0]]",openssl-101u,O0,mips,./data/decomp/openssl-101u_mips_gcc_O0_extraction/aep_mod_exp.part.0@005ccd6c.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101u_mips_gcc_O0.ida,asn1_bio_callback_ctrl,"[[1, 2], [], []]",3,"[[1, 0, 2, 0, 0, 3, 0, 0], [1, 0, 0, 0, 0, 4, 0, 1], [0, 0, 0, 0, 0, 2, 0, 1]]",openssl-101u,O0,mips,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_callback_ctrl@0062a2f0.c
